Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
k15,COMP,CD47,k12,37,0.03315412186379928,15.41615468580224,17204.4286293553,0.9719750226978967,0.9703316951471112,318,0.2271428571428571,12.43162468361864,17404.2745570661,0.1584718152448598,0.2069856124021547,191.6478491185023,0.1540306462195995,299430599.4627479,0.2008447001532457
k15,COMP,CD47,k14,37,0.03315412186379928,15.41615468580224,17204.4286293553,0.9719750226978967,0.9703316951471112,240,0.3187250996015936,19.26410692412815,14505.8725138685,0.2455687065070755,0.1725154872652617,296.9784522261936,0.2386866490811078,249565248.3713773,0.1673972451972313
k15,COMP,CD47,k15,37,0.03315412186379928,15.41615468580224,17204.4286293553,0.9719750226978967,0.9703316951471112,435,0.3897849462365591,46.75118126701358,52174.31829398715,0.5959594782480647,0.6204989003325836,720.7234421562612,0.5792577273971894,897629335.3741685,0.6020897497966342
k12,COMP,ITGA5,k12,14,0.01,0.2957163885961595,414.0029440346233,0.01864465876063144,0.02334981225680288,564,0.4028571428571429,32.77699300662331,45887.79020927263,0.3342917547990263,0.4316810218482893,9.69269400096022,0.006232755694720524,18997680.24188203,0.01007967081498237
k12,COMP,ITGA5,k14,14,0.01,0.2957163885961595,414.0029440346233,0.01864465876063144,0.02334981225680288,317,0.4209827357237716,34.24571127037967,25787.02058659589,0.3492711766635421,0.2425866956433907,10.12701806178347,0.006512041903815962,10675902.44073214,0.005664353799271354
k12,COMP,ITGA5,k15,14,0.01,0.2957163885961595,414.0029440346233,0.01864465876063144,0.02334981225680288,320,0.2867383512544803,31.02635776560884,34625.41526641947,0.3164370685374317,0.32573228250832,9.175002469738256,0.005899861162094957,14335023.85871905,0.007605787642549147
k14,COMP,ITGA5,k12,4,0.005312084993359893,0.1487779400298194,112.029788842454,0.009380318541471923,0.006318492596085992,564,0.4028571428571429,32.77699300662331,45887.79020927263,0.3342917547990263,0.4316810218482893,4.876493499897212,0.003135763145802493,5140799.44759164,0.002727573340419251
k14,COMP,ITGA5,k14,4,0.005312084993359893,0.1487779400298194,112.029788842454,0.009380318541471923,0.006318492596085992,317,0.4209827357237716,34.24571127037967,25787.02058659589,0.3492711766635421,0.2425866956433907,5.095006377663056,0.003276274894458739,2888914.471192352,0.00153278224033173
k14,COMP,ITGA5,k15,4,0.005312084993359893,0.1487779400298194,112.029788842454,0.009380318541471923,0.006318492596085992,320,0.2867383512544803,31.02635776560884,34625.41526641947,0.3164370685374317,0.32573228250832,4.616037594995474,0.002968280501210692,3879077.960879256,0.00205813701533501
k15,COMP,ITGA5,k12,37,0.03315412186379928,15.41615468580224,17204.4286293553,0.9719750226978967,0.9703316951471112,564,0.4028571428571429,32.77699300662331,45887.79020927263,0.3342917547990263,0.4316810218482893,505.2951943255631,0.3249232359585034,789473211.6142597,0.4188737776928876
k15,COMP,ITGA5,k14,37,0.03315412186379928,15.41615468580224,17204.4286293553,0.9719750226978967,0.9703316951471112,317,0.4209827357237716,34.24571127037967,25787.02058659589,0.3492711766635421,0.2425866956433907,527.937182269494,0.3394828598652674,443650955.2458047,0.2353895596037877
k15,COMP,ITGA5,k15,37,0.03315412186379928,15.41615468580224,17204.4286293553,0.9719750226978967,0.9703316951471112,320,0.2867383512544803,31.02635776560884,34625.41526641947,0.3164370685374317,0.32573228250832,478.3071306516674,0.3075689268741261,595710485.7129031,0.3160683578504359
k12,CP,SLC40A1,k12,226,0.1614285714285714,33.29679424876673,46615.51194827342,0.6524231864402654,0.7102079162836036,61,0.04357142857142857,1.334559502580671,1868.383303612939,0.2554741185974955,0.3142019631399147,44.43655317016508,0.1666772385083963,87095644.21352355,0.2231487215338164
k12,CP,SLC40A1,k14,226,0.1614285714285714,33.29679424876673,46615.51194827342,0.6524231864402654,0.7102079162836036,22,0.02921646746347941,0.7228523720140246,544.3078361265606,0.1383753008084621,0.09153506688520158,24.06866670318396,0.09027925467808706,25373188.43849654,0.0650089291194193
k12,CP,SLC40A1,k15,226,0.1614285714285714,33.29679424876673,46615.51194827342,0.6524231864402654,0.7102079162836036,38,0.03405017921146954,3.166442149864415,3533.749439248687,0.6061505805940424,0.5942629699748836,105.432372764658,0.395466693253782,164727539.2075017,0.4220502656303677
k14,CP,SLC40A1,k12,36,0.04780876494023904,2.136541737430369,1608.815928285068,0.04186377096493522,0.02451102133940052,61,0.04357142857142857,1.334559502580671,1868.383303612939,0.2554741185974955,0.3142019631399147,2.851342078347917,0.01069510998843425,3005884.818994374,0.007701411023403985
k14,CP,SLC40A1,k14,36,0.04780876494023904,2.136541737430369,1608.815928285068,0.04186377096493522,0.02451102133940052,22,0.02921646746347941,0.7228523720140246,544.3078361265606,0.1383753008084621,0.09153506688520158,1.544404262808508,0.005792911900249472,875691.1166507894,0.00224361797772663
k14,CP,SLC40A1,k15,36,0.04780876494023904,2.136541737430369,1608.815928285068,0.04186377096493522,0.02451102133940052,38,0.03405017921146954,3.166442149864415,3533.749439248687,0.6061505805940424,0.5942629699748836,6.765235812344071,0.02537574907625149,5685152.384431716,0.0145659923382699
k15,CP,SLC40A1,k12,112,0.1003584229390681,15.60224175045545,17412.10179350829,0.3057130425947993,0.2652810623769958,61,0.04357142857142857,1.334559502580671,1868.383303612939,0.2554741185974955,0.3142019631399147,20.82211998963121,0.07810177010066496,32532480.2717998,0.08335183058269424
k15,CP,SLC40A1,k14,112,0.1003584229390681,15.60224175045545,17412.10179350829,0.3057130425947993,0.2652810623769958,22,0.02921646746347941,0.7228523720140246,544.3078361265606,0.1383753008084621,0.09153506688520158,11.27811745805297,0.04230313423012554,9477543.4496399,0.02428251978805564
k15,CP,SLC40A1,k15,112,0.1003584229390681,15.60224175045545,17412.10179350829,0.3057130425947993,0.2652810623769958,38,0.03405017921146954,3.166442149864415,3533.749439248687,0.6061505805940424,0.5942629699748836,49.4035959110165,0.1853081382640088,61530004.94895096,0.1576467120062459
k12,JAG1,NOTCH3,k12,593,0.4235714285714286,74.98413618074582,104977.7906530442,0.26716574598334,0.3298737368277522,938,0.67,82.20118656906958,115081.6611966974,0.5323760709379736,0.6280481164911579,6163.784967914007,0.1422326501358233,12081018537.11146,0.2071765790945697
k12,JAG1,NOTCH3,k14,593,0.4235714285714286,74.98413618074582,104977.7906530442,0.26716574598334,0.3298737368277522,379,0.5033200531208499,34.22421313966271,25770.83249416602,0.2216531522562379,0.1406420679026015,2566.273058743339,0.05921812977209666,2705365058.527228,0.04639412449421362
k12,JAG1,NOTCH3,k15,593,0.4235714285714286,74.98413618074582,104977.7906530442,0.26716574598334,0.3298737368277522,328,0.2939068100358423,37.97896039754066,42384.51980365538,0.2459707768057885,0.2313098156062406,2847.819538452341,0.06571496607542013,4449433246.877938,0.07630303323896892
k14,JAG1,NOTCH3,k12,323,0.4289508632138114,44.8529330416636,33774.25858037269,0.1598093667003375,0.1061295043188379,938,0.67,82.20118656906958,115081.6611966974,0.5323760709379736,0.6280481164911579,3686.964317127775,0.08507868274301152,3886797783.116101,0.06665443529158636
k14,JAG1,NOTCH3,k14,323,0.4289508632138114,44.8529330416636,33774.25858037269,0.1598093667003375,0.1061295043188379,379,0.5033200531208499,34.22421313966271,25770.83249416602,0.2216531522562379,0.1406420679026015,1535.056340356915,0.03542224988920287,870390760.489434,0.01492627295287944
k14,JAG1,NOTCH3,k15,323,0.4289508632138114,44.8529330416636,33774.25858037269,0.1598093667003375,0.1061295043188379,328,0.2939068100358423,37.97896039754066,42384.51980365538,0.2459707768057885,0.2313098156062406,1703.467767702885,0.03930843406812314,1431505731.653584,0.02454879607437212
k15,JAG1,NOTCH3,k12,580,0.5197132616487455,160.8281631589218,179484.2300853567,0.5730248873163225,0.5639967588534098,938,0.67,82.20118656906958,115081.6611966974,0.5323760709379736,0.6280481164911579,13220.26584538729,0.3050647380591388,20655343356.8331,0.3542171021050018
k15,JAG1,NOTCH3,k14,580,0.5197132616487455,160.8281631589218,179484.2300853567,0.5730248873163225,0.5639967588534098,379,0.5033200531208499,34.22421313966271,25770.83249416602,0.2216531522562379,0.1406420679026015,5504.217334811388,0.1270127725949384,4625458028.87408,0.07932167045550842
k15,JAG1,NOTCH3,k15,580,0.5197132616487455,160.8281631589218,179484.2300853567,0.5730248873163225,0.5639967588534098,328,0.2939068100358423,37.97896039754066,42384.51980365538,0.2459707768057885,0.2313098156062406,6108.086439421898,0.1409473766622453,7607352904.496638,0.1304579862928996
k12,JAG1,CD46,k12,593,0.4235714285714286,74.98413618074582,104977.7906530442,0.26716574598334,0.3298737368277522,695,0.4964285714285714,44.10731278218564,61750.23789505989,0.2876910592593636,0.3667207297806575,3307.348748226158,0.07686119645976516,6482403546.523272,0.1209715375049459
