Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
k15,CP,SLC40A1,k14,94,0.1291208791208791,10.04362209162506,7311.756882703046,0.3445631653466945,0.3733266443790456,72,0.1809045226130653,9.601173239783382,3821.266949433786,0.393643829584314,0.2236455451000319,96.43055565660777,0.135635163940766,27940174.91816816,0.08349284088251742
k15,CP,SLC40A1,k15,94,0.1291208791208791,10.04362209162506,7311.756882703046,0.3445631653466945,0.3733266443790456,58,0.07967032967032966,7.925705195749281,5769.913382505476,0.3249503854886626,0.3376930846984172,79.60278779573503,0.1119659334046022,42188203.88713483,0.1260698261404689
k12,JAG1,NOTCH3,k12,184,0.1684981684981685,9.908790079261065,10820.39876655308,0.2867676914428691,0.4440289335465333,569,0.5210622710622711,48.57477612740055,53043.6555311214,0.3481056436105366,0.5183562051319035,481.3172597935138,0.09982545179642772,573953504.8824126,0.2301651529619472
k12,JAG1,NOTCH3,k14,184,0.1684981684981685,9.908790079261065,10820.39876655308,0.2867676914428691,0.4440289335465333,204,0.5125628140703518,51.32141474546421,20425.92306869476,0.3677891188652432,0.1996073585462593,508.5331252834983,0.1054700365547928,221016632.7782129,0.08863144254333602
k12,JAG1,NOTCH3,k15,184,0.1684981684981685,9.908790079261065,10820.39876655308,0.2867676914428691,0.4440289335465333,240,0.3296703296703297,39.64413838920949,28860.93274734451,0.2841052375242201,0.2820364363218371,392.8254451718518,0.0814722030916486,312286801.100938,0.1252323380412501
k14,JAG1,NOTCH3,k12,89,0.2236180904522613,13.31204026277894,5298.192024586018,0.3852602612443601,0.2174181012324281,569,0.5210622710622711,48.57477612740055,53043.6555311214,0.3481056436105366,0.5183562051319035,646.6293755634294,0.1341112711980314,281035472.6898755,0.1127000218818255
k14,JAG1,NOTCH3,k14,89,0.2236180904522613,13.31204026277894,5298.192024586018,0.3852602612443601,0.2174181012324281,204,0.5125628140703518,51.32141474546421,20425.92306869476,0.3677891188652432,0.1996073585462593,683.1927394343963,0.1416945320168566,108220462.6973661,0.04339825288714817
k14,JAG1,NOTCH3,k15,89,0.2236180904522613,13.31204026277894,5298.192024586018,0.3852602612443601,0.2174181012324281,240,0.3296703296703297,39.64413838920949,28860.93274734451,0.2841052375242201,0.2820364363218371,527.744366420337,0.109454458029472,152910763.7040941,0.06131982646345444
k15,JAG1,NOTCH3,k12,87,0.1195054945054945,11.33253942358831,8250.088700372293,0.3279720473127707,0.3385529652210386,569,0.5210622710622711,48.57477612740055,53043.6555311214,0.3481056436105366,0.5183562051319035,550.4755654557432,0.1141689206160774,437614863.123745,0.1754910302881308
k15,JAG1,NOTCH3,k14,87,0.1195054945054945,11.33253942358831,8250.088700372293,0.3279720473127707,0.3385529652210386,204,0.5125628140703518,51.32141474546421,20425.92306869476,0.3677891188652432,0.1996073585462593,581.6019558772997,0.1206245502935938,168515677.1037124,0.0675776631157751
k15,JAG1,NOTCH3,k15,87,0.1195054945054945,11.33253942358831,8250.088700372293,0.3279720473127707,0.3385529652210386,240,0.3296703296703297,39.64413838920949,28860.93274734451,0.2841052375242201,0.2820364363218371,449.2687612099075,0.0931785764030995,238105255.1410716,0.09548427181713258
k12,JAG1,CD46,k12,184,0.1684981684981685,9.908790079261065,10820.39876655308,0.2867676914428691,0.4440289335465333,3,0.002747252747252747,0.1000481210081794,109.2525481409319,0.04120066275792023,0.06308605410434244,0.9913558288945586,0.01181501894500498,1182156.137146921,0.02801203332561008
k12,JAG1,CD46,k14,184,0.1684981684981685,9.908790079261065,10820.39876655308,0.2867676914428691,0.4440289335465333,2,0.005025125628140704,0.2194780808747077,87.35227618813369,0.09038293075124415,0.05044010886257266,2.174762230386562,0.02591890439737499,945186.4615216859,0.02239686774621918
k12,JAG1,CD46,k15,184,0.1684981684981685,9.908790079261065,10820.39876655308,0.2867676914428691,0.4440289335465333,19,0.0260989010989011,2.108787187055174,1535.197072176166,0.8684164064908356,0.8864738370330849,20.89552955836515,0.2490337681004892,16611444.50619089,0.3936200324747041
k14,JAG1,CD46,k12,89,0.2236180904522613,13.31204026277894,5298.192024586018,0.3852602612443601,0.2174181012324281,3,0.002747252747252747,0.1000481210081794,109.2525481409319,0.04120066275792023,0.06308605410434244,1.331844615076264,0.01587297809755712,578840.9792259855,0.01371605009761236
k14,JAG1,CD46,k14,89,0.2236180904522613,13.31204026277894,5298.192024586018,0.3852602612443601,0.2174181012324281,2,0.005025125628140704,0.2194780808747077,87.35227618813369,0.09038293075124415,0.05044010886257266,2.921701049401562,0.03482095151325523,462809.133029405,0.01096659269485751
k14,JAG1,CD46,k15,89,0.2236180904522613,13.31204026277894,5298.192024586018,0.3852602612443601,0.2174181012324281,19,0.0260989010989011,2.108787187055174,1535.197072176166,0.8684164064908356,0.8864738370330849,28.07225993971081,0.3345663316335477,8133768.88397157,0.1927354584399582
k15,JAG1,CD46,k12,87,0.1195054945054945,11.33253942358831,8250.088700372293,0.3279720473127707,0.3385529652210386,3,0.002747252747252747,0.1000481210081794,109.2525481409319,0.04120066275792023,0.06308605410434244,1.133799275581127,0.01351266571535812,901343.2129043823,0.02135797068112
k15,JAG1,CD46,k14,87,0.1195054945054945,11.33253942358831,8250.088700372293,0.3279720473127707,0.3385529652210386,2,0.005025125628140704,0.2194780808747077,87.35227618813369,0.09038293075124415,0.05044010886257266,2.48724400412613,0.02964307484061393,720664.0267315215,0.01707664842149596
k15,JAG1,CD46,k15,87,0.1195054945054945,11.33253942358831,8250.088700372293,0.3279720473127707,0.3385529652210386,19,0.0260989010989011,2.108787187055174,1535.197072176166,0.8684164064908356,0.8864738370330849,23.89791393326066,0.2848163067567987,12665512.01800522,0.3001183461184226
k12,JAG1,NOTCH2,k12,184,0.1684981684981685,9.908790079261065,10820.39876655308,0.2867676914428691,0.4440289335465333,56,0.05128205128205128,2.33539851386415,2550.255177139651,0.07531651451400231,0.1161848666741098,23.14097362529812,0.02159834299470379,27594777.97311749,0.05158944244355113
k12,JAG1,NOTCH2,k14,184,0.1684981684981685,9.908790079261065,10820.39876655308,0.2867676914428691,0.4440289335465333,31,0.07788944723618091,4.465992392978801,1777.464972405563,0.1440280872358122,0.08097798710028142,44.25258111760373,0.04130260207954602,19232879.79500846,0.0359565692528829
k12,JAG1,NOTCH2,k15,184,0.1684981684981685,9.908790079261065,10820.39876655308,0.2867676914428691,0.4440289335465333,123,0.168956043956044,24.20639707875175,17622.25707333127,0.7806553982501855,0.8028371462256088,239.8561072285893,0.2238667463686193,190679848.700155,0.3564829218500993
k14,JAG1,NOTCH2,k12,89,0.2236180904522613,13.31204026277894,5298.192024586018,0.3852602612443601,0.2174181012324281,56,0.05128205128205128,2.33539851386415,2550.255177139651,0.07531651451400231,0.1161848666741098,31.08891904619366,0.02901646005767917,13511741.6401805,0.02526069310422776
k14,JAG1,NOTCH2,k14,89,0.2236180904522613,13.31204026277894,5298.192024586018,0.3852602612443601,0.2174181012324281,31,0.07788944723618091,4.465992392978801,1777.464972405563,0.1440280872358122,0.08097798710028142,59.45147054859827,0.05548829851499448,9417350.740780162,0.01760608019696724
k14,JAG1,NOTCH2,k15,89,0.2236180904522613,13.31204026277894,5298.192024586018,0.3852602612443601,0.2174181012324281,123,0.168956043956044,24.20639707875175,17622.25707333127,0.7806553982501855,0.8028371462256088,322.2365325291577,0.3007555026716864,93366101.8811283,0.1745513279312331
k15,JAG1,NOTCH2,k12,87,0.1195054945054945,11.33253942358831,8250.088700372293,0.3279720473127707,0.3385529652210386,56,0.05128205128205128,2.33539851386415,2550.255177139651,0.07531651451400231,0.1161848666741098,26.46599572815503,0.02470171146161935,21039831.41998577,0.03933473112633089
k15,JAG1,NOTCH2,k14,87,0.1195054945054945,11.33253942358831,8250.088700372293,0.3279720473127707,0.3385529652210386,31,0.07788944723618091,4.465992392978801,1777.464972405563,0.1440280872358122,0.08097798710028142,50.61103485887778,0.04723718664127166,14664243.68415068,0.02741533765043129
k15,JAG1,NOTCH2,k15,87,0.1195054945054945,11.33253942358831,8250.088700372293,0.3279720473127707,0.3385529652210386,123,0.168956043956044,24.20639707875175,17622.25707333127,0.7806553982501855,0.8028371462256088,274.3199491979871,0.2560331492098797,145385183.955746,0.2718028964442764
k12,MYOC,FZD4,k12,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,335,0.3067765567765568,22.39903293025175,24459.7439598349,0.3858206422035916,0.5462891682166622,1.909589418534004,0.07519160725825531,2277116.636382732,0.1859080700496364
k12,MYOC,FZD4,k14,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,108,0.271356783919598,17.10103599710683,6806.212326848518,0.2945632836603156,0.1520114060411108,1.457918182795282,0.05740669190530502,633634.5689337541,0.05173111378885398
k12,MYOC,FZD4,k15,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,148,0.2032967032967033,18.55548974446625,13508.39653397143,0.3196160741360929,0.301699425742227,1.58191503097856,0.06228916675532607,1257584.483667212,0.1026715542574624
k14,MYOC,FZD4,k12,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,335,0.3067765567765568,22.39903293025175,24459.7439598349,0.3858206422035916,0.5462891682166622,5.15390682230099,0.2029391940837245,2239970.367481167,0.1828753790356158
k14,MYOC,FZD4,k14,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,108,0.271356783919598,17.10103599710683,6806.212326848518,0.2945632836603156,0.1520114060411108,3.934863900970796,0.1549384062274611,623298.181369378,0.05088723173526239
k14,MYOC,FZD4,k15,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,148,0.2032967032967033,18.55548974446625,13508.39653397143,0.3196160741360929,0.301699425742227,4.269526522994663,0.1681160140393826,1237069.692878566,0.1009966882879055
k15,MYOC,FZD4,k12,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,335,0.3067765567765568,22.39903293025175,24459.7439598349,0.3858206422035916,0.5462891682166622,2.734924655708395,0.1076898408616118,2174199.463096437,0.17750571913141
k15,MYOC,FZD4,k14,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,108,0.271356783919598,17.10103599710683,6806.212326848518,0.2945632836603156,0.1520114060411108,2.088038583285328,0.08221818552754957,604996.651275424,0.04939306051699439
k15,MYOC,FZD4,k15,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,148,0.2032967032967033,18.55548974446625,13508.39653397143,0.3196160741360929,0.301699425742227,2.265627563426894,0.08921089334138424,1200746.358575239,0.09803118319685918
k12,MYOC,FZD7,k12,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,71,0.06501831501831502,2.623108859030221,2864.434874061002,0.2484474165196005,0.4128315057813821,0.2236284457665922,0.04841928741959902,266668.8709526135,0.1404909944417257
k12,MYOC,FZD7,k14,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,44,0.1105527638190955,5.159182576956844,2053.354665628824,0.4886513108997492,0.2959360347798646,0.4398368665254271,0.09523201569919404,191160.139581815,0.1007102104251253
k12,MYOC,FZD7,k15,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,32,0.04395604395604396,2.775712731559908,2020.718868575613,0.2629012725806502,0.2912324594387533,0.2366384154879379,0.05123616280009333,188121.8609909389,0.09910953322910176
k14,MYOC,FZD7,k12,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,71,0.06501831501831502,2.623108859030221,2864.434874061002,0.2484474165196005,0.4128315057813821,0.6035643898685977,0.1306817545912057,262318.7408671305,0.1381991855047577
k14,MYOC,FZD7,k14,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,44,0.1105527638190955,5.159182576956844,2053.354665628824,0.4886513108997492,0.2959360347798646,1.187102423737338,0.2570274691773022,188041.7723296892,0.09906733956914329
k14,MYOC,FZD7,k15,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,32,0.04395604395604396,2.775712731559908,2020.718868575613,0.2629012725806502,0.2912324594387533,0.6386777870491547,0.1382843905820601,185053.0567307703,0.0974927739848827
k15,MYOC,FZD7,k12,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,71,0.06501831501831502,2.623108859030221,2864.434874061002,0.2484474165196005,0.4128315057813821,0.3202819119695021,0.06934637450879583,254616.4332498669,0.1341413258348987
k15,MYOC,FZD7,k14,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,44,0.1105527638190955,5.159182576956844,2053.354665628824,0.4886513108997492,0.2959360347798646,0.6299368225832535,0.136391826023253,182520.4147225622,0.09615848478559602
k15,MYOC,FZD7,k15,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,32,0.04395604395604396,2.775712731559908,2020.718868575613,0.2629012725806502,0.2912324594387533,0.3389148634383283,0.07338071919849681,179619.454984499,0.09463015222476884
k12,MYOC,FZD10,k12,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,532,0.4871794871794872,50.15357239368864,54767.70105390799,0.3291327868443005,0.4873301684914331,4.275752950714134,0.0641438547789067,5098681.466620378,0.1658436893357446
k12,MYOC,FZD10,k14,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,187,0.4698492462311558,50.9275488612889,20269.16444679298,0.3342120069192644,0.1803576767867884,4.341736927670909,0.06513373110816077,1886988.336556619,0.06137765410858324
k12,MYOC,FZD10,k15,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,290,0.3983516483516483,51.29984593628036,37346.2878416121,0.336655206236435,0.3323121547217785,4.373476447728254,0.06560988003181889,3476808.812509216,0.1130893946516249
k14,MYOC,FZD10,k12,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,532,0.4871794871794872,50.15357239368864,54767.70105390799,0.3291327868443005,0.4873301684914331,11.54008924079444,0.1731217441535087,5015507.425477115,0.1631383056143911
k14,MYOC,FZD10,k14,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,187,0.4698492462311558,50.9275488612889,20269.16444679298,0.3342120069192644,0.1803576767867884,11.71817740241672,0.175793381478821,1856206.173252417,0.06037640946101594
k14,MYOC,FZD10,k15,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,290,0.3983516483516483,51.29984593628036,37346.2878416121,0.336655206236435,0.3323121547217785,11.80384112016275,0.1770784887182384,3420092.141520436,0.1112445839833766
k15,MYOC,FZD10,k12,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,532,0.4871794871794872,50.15357239368864,54767.70105390799,0.3291327868443005,0.4873301684914331,6.123757313026698,0.0918671879118851,4868240.093680711,0.1583481735412974
k15,MYOC,FZD10,k14,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,187,0.4698492462311558,50.9275488612889,20269.16444679298,0.3342120069192644,0.1803576767867884,6.218259934223311,0.09328489433228274,1801703.506381599,0.05860361321718921
k15,MYOC,FZD10,k15,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,290,0.3983516483516483,51.29984593628036,37346.2878416121,0.336655206236435,0.3323121547217785,6.263717452537287,0.09396683748637778,3319670.030365521,0.107978176086777
k12,MYOC,FZD3,k12,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,23,0.02106227106227106,0.7815703560076198,853.4748287603209,0.2017103322526324,0.3512338602183192,0.06663138030643677,0.03931081550237216,79455.52228573483,0.1195286542151869
k12,MYOC,FZD3,k14,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,17,0.04271356783919598,2.046521221182927,814.515446030805,0.5281731482185934,0.3352007518867159,0.1744724998148517,0.1029343264227221,75828.53997953159,0.1140724152848866
k12,MYOC,FZD3,k15,2,0.001831501831501832,0.08525320822913499,93.0965033862154,0.1948874659188864,0.3403107380959527,13,0.01785714285714286,1.046624939704288,761.9429561047216,0.2701165195287743,0.3135653878949649,0.0892281339224155,0.05264232399379221,70934.22499310618,0.1067096685958792
k14,MYOC,FZD3,k12,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,23,0.02106227106227106,0.7815703560076198,853.4748287603209,0.2017103322526324,0.3512338602183192,0.1798354778297392,0.1060983467134161,78159.37603244993,0.1175788008523953
k14,MYOC,FZD3,k14,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,17,0.04271356783919598,2.046521221182927,814.515446030805,0.5281731482185934,0.3352007518867159,0.4708944228388122,0.2778157032344163,74591.5601553592,0.1122115687455743
k14,MYOC,FZD3,k15,2,0.005025125628140704,0.2300950598335972,91.5778338137717,0.5259936143505681,0.3347592990587837,13,0.01785714285714286,1.046624939704288,761.9429561047216,0.2701165195287743,0.3135653878949649,0.2408232281245932,0.1420795644027358,69777.08540973214,0.104968929460814
k15,MYOC,FZD3,k12,1,0.001373626373626374,0.1221001221001221,88.88888888888891,0.2791189197305456,0.3249299628452635,23,0.02106227106227106,0.7815703560076198,853.4748287603209,0.2017103322526324,0.3512338602183192,0.0954298358983663,0.05630117003684421,75864.42922313965,0.114126405150737
