Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
k12,MYOC,FZD10,k15,0.5020862308762171,31.117914652607713,0.3194840665961761,0.8051282051282052,68.75312750484663,0.3708167232619826,2139.453953795673,0.11847003470960699
k14,MYOC,FZD10,k12,0.48722044728434494,37.64500144662393,0.3864969193293443,0.8720445062586927,47.12446247236014,0.2541635470801095,1774.000457943373,0.09823342795228107
k14,MYOC,FZD10,k14,0.48722044728434494,37.64500144662393,0.3864969193293443,0.9137380191693292,69.53240690762209,0.3750197296579081,2617.547558624677,0.144943970200505
k14,MYOC,FZD10,k15,0.48722044728434494,37.64500144662393,0.3864969193293443,0.8051282051282052,68.75312750484663,0.3708167232619826,2588.211584379871,0.1433195211765583
k15,MYOC,FZD10,k12,0.4358974358974359,28.6376052605405,0.2940190140744797,0.8720445062586927,47.12446247236014,0.2541635470801095,1349.5317543986039,0.07472891552616638
k15,MYOC,FZD10,k14,0.4358974358974359,28.6376052605405,0.2940190140744797,0.9137380191693292,69.53240690762209,0.3750197296579081,1991.2416218357612,0.11026293117249601
k15,MYOC,FZD10,k15,0.4358974358974359,28.6376052605405,0.2940190140744797,0.8051282051282052,68.75312750484663,0.3708167232619826,1968.924925911407,0.1090271673758173
k12,MYOC,FZD3,k12,0.5020862308762171,31.117914652607713,0.3194840665961761,0.5660639777468707,16.61171899332097,0.2367710389957217,516.9220538672644,0.07564457439055494
k12,MYOC,FZD3,k14,0.5020862308762171,31.117914652607713,0.3194840665961761,0.6645367412140575,23.111254087349373,0.3294105591935412,719.1740322048688,0.1052414250308729
k12,MYOC,FZD3,k15,0.5020862308762171,31.117914652607713,0.3194840665961761,0.6512820512820513,30.43644786785679,0.4338184018107372,947.1187870805117,0.1385980671747482
k14,MYOC,FZD3,k12,0.48722044728434494,37.64500144662393,0.3864969193293443,0.5660639777468707,16.61171899332097,0.2367710389957217,625.3481855344781,0.09151127715825448
k14,MYOC,FZD3,k14,0.48722044728434494,37.64500144662393,0.3864969193293443,0.6645367412140575,23.111254087349373,0.3294105591935412,870.0231935515602,0.1273161663228603
k14,MYOC,FZD3,k15,0.48722044728434494,37.64500144662393,0.3864969193293443,0.6512820512820513,30.43644786785679,0.4338184018107372,1145.7801240155632,0.1676694758482296
k15,MYOC,FZD3,k12,0.4358974358974359,28.6376052605405,0.2940190140744797,0.5660639777468707,16.61171899332097,0.2367710389957217,475.71985122974917,0.06961518744691228
k15,MYOC,FZD3,k14,0.4358974358974359,28.6376052605405,0.2940190140744797,0.6645367412140575,23.111254087349373,0.3294105591935412,661.8509716295644,0.09685296783980801
k15,MYOC,FZD3,k15,0.4358974358974359,28.6376052605405,0.2940190140744797,0.6512820512820513,30.43644786785679,0.4338184018107372,871.6269795727022,0.1275508587877594
k12,PROS1,TYRO3,k12,0.6133518776077886,52.12446531151993,0.3180280332871128,0.7009735744089013,42.33234749220809,0.3471066253164352,2206.550978412808,0.1103896373903126
k12,PROS1,TYRO3,k14,0.6133518776077886,52.12446531151993,0.3180280332871128,0.6517571884984026,39.275049407354935,0.3220381260791766,2047.1909504419032,0.1024171518804278
k12,PROS1,TYRO3,k15,0.6133518776077886,52.12446531151993,0.3180280332871128,0.6,40.35036594525841,0.3308552486043882,2103.241250020757,0.1052212440163723
k14,PROS1,TYRO3,k12,0.6277955271565495,54.59640837796591,0.3331101485111472,0.7009735744089013,42.33234749220809,0.3471066253164352,2311.194131282554,0.1156247395083609
k14,PROS1,TYRO3,k14,0.6277955271565495,54.59640837796591,0.3331101485111472,0.6517571884984026,39.275049407354935,0.3220381260791766,2144.276636508738,0.1072741680044861
k14,PROS1,TYRO3,k15,0.6277955271565495,54.59640837796591,0.3331101485111472,0.6,40.35036594525841,0.3308552486043882,2202.985057347697,0.1102112409983003
k15,PROS1,TYRO3,k12,0.5948717948717949,57.17809072810197,0.3488618182017399,0.7009735744089013,42.33234749220809,0.3471066253164352,2420.4828056430138,0.1210922484177617
k15,PROS1,TYRO3,k14,0.5948717948717949,57.17809072810197,0.3488618182017399,0.6517571884984026,39.275049407354935,0.3220381260791766,2245.672338364428,0.1123468061942627
k15,PROS1,TYRO3,k15,0.5948717948717949,57.17809072810197,0.3488618182017399,0.6,40.35036594525841,0.3308552486043882,2307.156884930102,0.1154227635897156
k12,PROS1,MERTK,k12,0.6133518776077886,52.12446531151993,0.3180280332871128,0.4923504867872044,11.05602048147219,0.3135263568697571,576.2891560699509,0.0997101706589623
k12,PROS1,MERTK,k14,0.6133518776077886,52.12446531151993,0.3180280332871128,0.3929712460063898,11.26709173593167,0.3195119103120206,587.2911323512833,0.1016137444483403
k12,PROS1,MERTK,k15,0.6133518776077886,52.12446531151993,0.3180280332871128,0.3743589743589744,12.940336099526641,0.3669617328182223,674.5081001391857,0.1167041181798102
k14,PROS1,MERTK,k12,0.6277955271565495,54.59640837796591,0.3331101485111472,0.4923504867872044,11.05602048147219,0.3135263568697571,603.6190092416107,0.1044388112990437
k14,PROS1,MERTK,k14,0.6277955271565495,54.59640837796591,0.3331101485111472,0.3929712460063898,11.26709173593167,0.3195119103120206,615.1427416469304,0.1064326598951175
k14,PROS1,MERTK,k15,0.6277955271565495,54.59640837796591,0.3331101485111472,0.3743589743589744,12.940336099526641,0.3669617328182223,706.4958742378909,0.1222386773169859
k15,PROS1,MERTK,k12,0.5948717948717949,57.17809072810197,0.3488618182017399,0.4923504867872044,11.05602048147219,0.3135263568697571,632.1621421813702,0.10937737491175098
k15,PROS1,MERTK,k14,0.5948717948717949,57.17809072810197,0.3488618182017399,0.3929712460063898,11.26709173593167,0.3195119103120206,644.2307935189491,0.1114655059685628
k15,PROS1,MERTK,k15,0.5948717948717949,57.17809072810197,0.3488618182017399,0.3743589743589744,12.940336099526641,0.3669617328182223,739.9037115508675,0.1280189373214261
k12,F2,F2R,k12,0.6189151599443672,76.41180603104816,0.2511399614350344,0.6703755215577191,32.27166283262842,0.5670714929334193,2465.936040666189,0.1424143128662063
k12,F2,F2R,k14,0.6189151599443672,76.41180603104816,0.2511399614350344,0.4824281150159744,16.02168227272886,0.2815299395268648,1224.24567811484,0.0707034181555844
k12,F2,F2R,k15,0.6189151599443672,76.41180603104816,0.2511399614350344,0.2358974358974359,8.615992138328656,0.1513985675397159,658.3635200390049,0.0380222304132437
k14,F2,F2R,k12,0.6773162939297125,100.6506319910648,0.3308048474391111,0.6703755215577191,32.27166283262842,0.5670714929334193,3248.1632595066058,0.1875899987069088
k14,F2,F2R,k14,0.6773162939297125,100.6506319910648,0.3308048474391111,0.4824281150159744,16.02168227272886,0.2815299395268648,1612.592446310198,0.09313146869472673
k14,F2,F2R,k15,0.6773162939297125,100.6506319910648,0.3308048474391111,0.2358974358974359,8.615992138328656,0.1513985675397159,867.2050539528245,0.050083380037475686
k15,F2,F2R,k12,0.7179487179487181,127.19740813866859,0.4180551911258544,0.6703755215577191,32.27166283262842,0.5670714929334193,4104.8718686353395,0.2370671813603042
k15,F2,F2R,k14,0.7179487179487181,127.19740813866859,0.4180551911258544,0.4824281150159744,16.02168227272886,0.2815299395268648,2037.9164591123638,0.1176950526765537
k15,F2,F2R,k15,0.7179487179487181,127.19740813866859,0.4180551911258544,0.2358974358974359,8.615992138328656,0.1513985675397159,1095.93186853855,0.06329295708899653
k12,F2,F2RL1,k15,0.6189151599443672,76.41180603104816,0.2511399614350344,0.2051282051282051,6.3182617169386175,0.4391971699017364,482.7897887681109,0.1102999603114983
k14,F2,F2RL1,k15,0.6773162939297125,100.6506319910648,0.3308048474391111,0.2051282051282051,6.3182617169386175,0.4391971699017364,635.9370348948216,0.1452885527850333
k15,F2,F2RL1,k15,0.7179487179487181,127.19740813866859,0.4180551911258544,0.2051282051282051,6.3182617169386175,0.4391971699017364,803.6665143363663,0.1836086568052048
k12,F2,F2RL2,k12,0.6189151599443672,76.41180603104816,0.2511399614350344,0.3741307371349096,8.247556025199579,0.3369101124320713,630.2106512277528,0.08461159264326347
k12,F2,F2RL2,k14,0.6189151599443672,76.41180603104816,0.2511399614350344,0.3370607028753994,9.322258640762863,0.3808113818425698,712.3306190292344,0.09563695574996513
k14,F2,F2RL2,k12,0.6773162939297125,100.6506319910648,0.3308048474391111,0.3741307371349096,8.247556025199579,0.3369101124320713,830.1217263180516,0.1114514983437851
k14,F2,F2RL2,k14,0.6773162939297125,100.6506319910648,0.3308048474391111,0.3370607028753994,9.322258640762863,0.3808113818425698,938.2912237769464,0.1259742510735084
k15,F2,F2RL2,k12,0.7179487179487181,127.19740813866859,0.4180551911258544,0.3741307371349096,8.247556025199579,0.3369101124320713,1049.067749883846,0.1408470214450227
k15,F2,F2RL2,k14,0.7179487179487181,127.19740813866859,0.4180551911258544,0.3370607028753994,9.322258640762863,0.3808113818425698,1185.7671371033439,0.1592001750190963
k12,F2,ITGA2B,k12,0.6189151599443672,76.41180603104816,0.2511399614350344,0.7385257301808067,25.778103412180773,0.39503734810921504,1969.7514377798582,0.09920966436954652
k12,F2,ITGA2B,k14,0.6189151599443672,76.41180603104816,0.2511399614350344,0.5830670926517572,19.92365153370303,0.3053206180718128,1522.402196423511,0.07667820824787593
k12,F2,ITGA2B,k15,0.6189151599443672,76.41180603104816,0.2511399614350344,0.4461538461538462,19.55309636264098,0.2996420338189721,1494.087406568516,0.07525208881761193
k14,F2,ITGA2B,k12,0.6773162939297125,100.6506319910648,0.3308048474391111,0.7385257301808067,25.778103412180773,0.39503734810921504,2594.5823999670183,0.1306802696740199
k14,F2,ITGA2B,k14,0.6773162939297125,100.6506319910648,0.3308048474391111,0.5830670926517572,19.92365153370303,0.3053206180718128,2005.328118436957,0.1010015404812612
k14,F2,ITGA2B,k15,0.6773162939297125,100.6506319910648,0.3308048474391111,0.4461538461538462,19.55309636264098,0.2996420338189721,1968.031506282004,0.09912303728383004
k15,F2,ITGA2B,k12,0.7179487179487181,127.19740813866859,0.4180551911258544,0.7385257301808067,25.778103412180773,0.39503734810921504,3278.907940759963,0.1651474140656486
k15,F2,ITGA2B,k14,0.7179487179487181,127.19740813866859,0.4180551911258544,0.5830670926517572,19.92365153370303,0.3053206180718128,2534.236835745035,0.1276408693426757
k15,F2,ITGA2B,k15,0.7179487179487181,127.19740813866859,0.4180551911258544,0.4461538461538462,19.55309636264098,0.2996420338189721,2487.103178413561,0.1252669077175301
k12,VWF,TNFRSF11B,k12,0.2990264255910988,12.528250517565223,0.5026871426088939,0.8108484005563282,38.785125327646774,0.2909376183507185,485.9097664599225,0.1462506000461596
k12,VWF,TNFRSF11B,k14,0.2990264255910988,12.528250517565223,0.5026871426088939,0.7108626198083067,46.82389432132217,0.3512385787249369,586.6214782655235,0.1765631175132476
k12,VWF,TNFRSF11B,k15,0.2990264255910988,12.528250517565223,0.5026871426088939,0.6358974358974359,47.70177579753879,0.3578238029243446,597.6197973242953,0.1798734250494868
k12,VWF,ITGA2B,k12,0.2990264255910988,12.528250517565223,0.5026871426088939,0.7385257301808067,25.778103412180773,0.39503734810921504,322.9545374155035,0.1985801957448163
k12,VWF,ITGA2B,k14,0.2990264255910988,12.528250517565223,0.5026871426088939,0.5830670926517572,19.92365153370303,0.3053206180718128,249.60849763890408,0.15348074907810097
k12,VWF,ITGA2B,k15,0.2990264255910988,12.528250517565223,0.5026871426088939,0.4461538461538462,19.55309636264098,0.2996420338189721,244.9660896252595,0.1506261977859767
k12,IL1A,IL1R1,k12,0.4255910987482615,17.53802328562216,0.3045377846200085,0.2531293463143254,5.1756117010906415,0.234462267887093,90.76999853106621,0.07140261963931828
k12,IL1A,IL1R1,k14,0.4255910987482615,17.53802328562216,0.3045377846200085,0.2252396166134185,6.476098424162707,0.2933760898773085,113.5779649629465,0.08934410447171602
k12,IL1A,IL1R1,k15,0.4255910987482615,17.53802328562216,0.3045377846200085,0.2769230769230769,10.4226805548837,0.4721616422355986,182.79321427015168,0.1437910605089742
k14,IL1A,IL1R1,k12,0.41533546325878595,18.523662850107538,0.3216528542326875,0.2531293463143254,5.1756117010906415,0.234462267887093,95.87128619407466,0.07541545767575246
k14,IL1A,IL1R1,k14,0.41533546325878595,18.523662850107538,0.3216528542326875,0.2252396166134185,6.476098424162707,0.2933760898773085,119.96106379330271,0.09436525667266173
k14,IL1A,IL1R1,k15,0.41533546325878595,18.523662850107538,0.3216528542326875,0.2769230769230769,10.4226805548837,0.4721616422355986,193.06622059303749,0.1518721398842733
k15,IL1A,IL1R1,k12,0.35897435897435903,21.52730337998995,0.37380936114730395,0.2531293463143254,5.1756117010906415,0.234462267887093,111.4169632664041,0.08764419057202229
k15,IL1A,IL1R1,k14,0.35897435897435903,21.52730337998995,0.37380936114730395,0.2252396166134185,6.476098424162707,0.2933760898773085,139.4129354956254,0.1096667287329307
k15,IL1A,IL1R1,k15,0.35897435897435903,21.52730337998995,0.37380936114730395,0.2769230769230769,10.4226805548837,0.4721616422355986,224.3722063377034,0.176498441842351
k12,IL1A,IL1R2,k12,0.4255910987482615,17.53802328562216,0.3045377846200085,0.4714881780250348,12.948263404484,0.6525121770835872,227.0869450962097,0.1987146128466143
k14,IL1A,IL1R2,k12,0.41533546325878595,18.523662850107538,0.3216528542326875,0.4714881780250348,12.948263404484,0.6525121770835872,239.84926579904732,0.2098824041805207
k15,IL1A,IL1R2,k12,0.35897435897435903,21.52730337998995,0.37380936114730395,0.4714881780250348,12.948263404484,0.6525121770835872,278.7411945523486,0.2439151600564523
k12,IL1B,IL1R1,k12,0.4061196105702364,13.76783315211389,0.6614802454922878,0.2531293463143254,5.1756117010906415,0.234462267887093,71.25695836074429,0.1550921585206328
k12,IL1B,IL1R1,k14,0.4061196105702364,13.76783315211389,0.6614802454922878,0.2252396166134185,6.476098424162707,0.2933760898773085,89.16184258053984,0.1940624879536095
k12,IL1B,IL1R1,k15,0.4061196105702364,13.76783315211389,0.6614802454922878,0.2769230769230769,10.4226805548837,0.4721616422355986,143.4977268774206,0.3123255990180455
k12,IL1B,IL1R2,k12,0.4061196105702364,13.76783315211389,0.6614802454922878,0.4714881780250348,12.948263404484,0.6525121770835872,178.2695301625579,0.4316239150839584
k12,IL6,IL6R,k12,0.4061196105702364,14.740329398081482,0.07651920705937898,0.9513212795549374,87.39377100367152,0.28123527168218604,1288.2129719346199,0.02151989998624989
k12,IL6,IL6R,k14,0.4061196105702364,14.740329398081482,0.07651920705937898,0.9217252396166136,110.7496726475568,0.3563951288294939,1632.486655554682,0.02727107265785808
k12,IL6,IL6R,k15,0.4061196105702364,14.740329398081482,0.07651920705937898,0.9128205128205128,112.60623749983341,0.36236959948832,1659.853033026139,0.027728234415270992
k14,IL6,IL6R,k12,0.805111821086262,105.46125969910509,0.5474648326861057,0.9513212795549374,87.39377100367152,0.28123527168218604,9216.657179902322,0.1539664209569194
k14,IL6,IL6R,k14,0.805111821086262,105.46125969910509,0.5474648326861057,0.9217252396166136,110.7496726475568,0.3563951288294939,11679.799988674858,0.1951137995747819
k14,IL6,IL6R,k15,0.805111821086262,105.46125969910509,0.5474648326861057,0.9128205128205128,112.60623749983341,0.36236959948832,11875.59565670904,0.1983846121544043
k15,IL6,IL6R,k12,0.7333333333333333,72.43408976763716,0.3760159602545154,0.9513212795549374,87.39377100367152,0.28123527168218604,6330.288254012266,0.1057489507390167
k15,IL6,IL6R,k14,0.7333333333333333,72.43408976763716,0.3760159602545154,0.9217252396166136,110.7496726475568,0.3563951288294939,8022.051730289557,0.1340102565968539
k15,IL6,IL6R,k15,0.7333333333333333,72.43408976763716,0.3760159602545154,0.9128205128205128,112.60623749983341,0.36236959948832,8156.530315458801,0.1362567529186448
k12,IL6,IL6ST,k12,0.4061196105702364,14.740329398081482,0.07651920705937898,0.3268428372739917,9.767119506978952,0.2894884440805985,143.9705588032969,0.02215142619390077
k12,IL6,IL6ST,k14,0.4061196105702364,14.740329398081482,0.07651920705937898,0.3913738019169329,16.88531130703394,0.5004651058684262,248.8950506548299,0.03829519306194012
k12,IL6,IL6ST,k15,0.4061196105702364,14.740329398081482,0.07651920705937898,0.2051282051282051,7.086807164894554,0.2100464500509754,104.4618719912297,0.01607258780353809
k14,IL6,IL6ST,k12,0.805111821086262,105.46125969910509,0.5474648326861057,0.3268428372739917,9.767119506978952,0.2894884440805985,1030.052726837703,0.1584847426031459
k14,IL6,IL6ST,k14,0.805111821086262,105.46125969910509,0.5474648326861057,0.3913738019169329,16.88531130703394,0.5004651058684262,1780.7462008513419,0.2739870454494921
k14,IL6,IL6ST,k15,0.805111821086262,105.46125969910509,0.5474648326861057,0.2051282051282051,7.086807164894554,0.2100464500509754,747.3836108544234,0.1149930446334677
k15,IL6,IL6ST,k12,0.7333333333333333,72.43408976763716,0.3760159602545154,0.3268428372739917,9.767119506978952,0.2894884440805985,707.4724111397533,0.1088522752835518
k15,IL6,IL6ST,k14,0.7333333333333333,72.43408976763716,0.3760159602545154,0.3913738019169329,16.88531130703394,0.5004651058684262,1223.072154968195,0.188182867356994
k15,IL6,IL6ST,k15,0.7333333333333333,72.43408976763716,0.3760159602545154,0.2051282051282051,7.086807164894554,0.2100464500509754,513.3264263479064,0.07898081761396962
k12,FASLG,FAS,k12,0.2030598052851182,4.138915713648643,0.2726713928545085,0.650904033379694,83.76979020186901,0.3642921213700711,346.7161009955658,0.09933204013990096
k12,FASLG,FAS,k14,0.2030598052851182,4.138915713648643,0.2726713928545085,0.6357827476038339,77.97519876475707,0.3390930131711435,322.73277544232934,0.0924609642086079
k12,FASLG,FAS,k15,0.2030598052851182,4.138915713648643,0.2726713928545085,0.5846153846153846,68.20725344481586,0.2966148654587854,282.3040730675639,0.08087838850599967
k14,FASLG,FAS,k12,0.2060702875399361,5.392833550493046,0.3552793865302407,0.650904033379694,83.76979020186901,0.3642921213700711,451.75653511840284,0.1294254813981588
k14,FASLG,FAS,k14,0.2060702875399361,5.392833550493046,0.3552793865302407,0.6357827476038339,77.97519876475707,0.3390930131711435,420.50726800494584,0.1204727576961347
k14,FASLG,FAS,k15,0.2060702875399361,5.392833550493046,0.3552793865302407,0.5846153846153846,68.20725344481586,0.2966148654587854,367.8303647641854,0.1053811474359472
k12,FGF1,CD44,k12,0.4520166898470097,10.20824790866358,0.3929802758741233,0.7232267037552156,44.47712262219902,0.3451215580671572,454.03349399143684,0.1356259650993387
k12,FGF1,CD44,k14,0.4520166898470097,10.20824790866358,0.3929802758741233,0.6533546325878594,41.58123014476248,0.3226507941129029,424.4715056649308,0.1267953980814935
k12,FGF1,CD44,k15,0.4520166898470097,10.20824790866358,0.3929802758741233,0.6666666666666666,42.81543556226315,0.3322276478199401,437.0705805369932,0.1305589126932911
k14,FGF1,CD44,k12,0.3386581469648562,8.649649210670669,0.3329799161851225,0.7232267037552156,44.47712262219902,0.3451215580671572,384.7115085820063,0.1149185474788809
k14,FGF1,CD44,k14,0.3386581469648562,8.649649210670669,0.3329799161851225,0.6533546325878594,41.58123014476248,0.3226507941129029,359.6630545003602,0.1074362343807776
