Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
k12,COMP,CD47,k14,8,0.009603841536614645,0.4121635328387261,343.3322228546589,0.02586842168357957,0.0193309534139087,166,0.4322916666666667,34.98719268064171,13435.08198936642,0.3588904796595109,0.1729619668719704,14.42044493936251,0.009283930266054364,4612696.563643764,0.003343519723980078
k12,COMP,CD47,k15,8,0.009603841536614645,0.4121635328387261,343.3322228546589,0.02586842168357957,0.0193309534139087,353,0.3121131741821397,40.8691411072384,46222.99859228663,0.4192261376650698,0.5950704846885151,16.84476958284379,0.01084471850989841,15869844.85369754,0.01150327981750575
k14,COMP,CD47,k12,2,0.005208333333333333,0.183045272076756,70.2893844774743,0.01148838242106162,0.003957568577539459,292,0.3505402160864346,21.63076788680071,18018.42964970499,0.2218833826754192,0.2319675484395145,3.959409793068592,0.002549081153053976,1266504.329328437,0.000918027480713085
k14,COMP,CD47,k14,2,0.005208333333333333,0.183045272076756,70.2893844774743,0.01148838242106162,0.003957568577539459,166,0.4322916666666667,34.98719268064171,13435.08198936642,0.3588904796595109,0.1729619668719704,6.404240203429947,0.004123071077606699,944343.6434369662,0.0006845088452019307
k14,COMP,CD47,k15,2,0.005208333333333333,0.183045272076756,70.2893844774743,0.01148838242106162,0.003957568577539459,353,0.3121131741821397,40.8691411072384,46222.99859228663,0.4192261376650698,0.5950704846885151,7.480903053517785,0.004816230190400948,3248986.119754988,0.002355032251624443
k15,COMP,CD47,k12,38,0.03359858532272325,15.33786735567433,17347.12797926767,0.9626431958953588,0.9767114780085518,292,0.3505402160864346,21.63076788680071,18018.42964970499,0.2218833826754192,0.2319675484395145,331.7698486491291,0.2135945286147385,312568005.1188635,0.2265653670863786
k15,COMP,CD47,k14,38,0.03359858532272325,15.33786735567433,17347.12797926767,0.9626431958953588,0.9767114780085518,166,0.4322916666666667,34.98719268064171,13435.08198936642,0.3588904796595109,0.1729619668719704,536.6289204831022,0.3454834783158498,233060086.6814932,0.1689339383027884
k15,COMP,CD47,k15,38,0.03359858532272325,15.33786735567433,17347.12797926767,0.9626431958953588,0.9767114780085518,353,0.3121131741821397,40.8691411072384,46222.99859228663,0.4192261376650698,0.5950704846885151,626.8454652431597,0.4035651889647705,801836272.1659054,0.5812121726193848
k12,COMP,ITGA5,k12,8,0.009603841536614645,0.4121635328387261,343.3322228546589,0.02586842168357957,0.0193309534139087,393,0.4717887154861945,454.1379333779889,378296.8985038647,0.28311439015874,0.2701159084964098,187.1790950171499,0.007323722429315757,129881515.0623551,0.005221598043499723
k12,COMP,ITGA5,k14,8,0.009603841536614645,0.4121635328387261,343.3322228546589,0.02586842168357957,0.0193309534139087,165,0.4296875,372.666912194242,143104.0942825889,0.2323244939999264,0.1021808335980912,153.5997111020781,0.006009867978214347,49132246.78964394,0.001975252934079057
k12,COMP,ITGA5,k15,8,0.009603841536614645,0.4121635328387261,343.3322228546589,0.02586842168357957,0.0193309534139087,511,0.4518125552608311,777.2744565196102,879097.4103236792,0.4845611158413337,0.627703257905499,320.3641859844234,0.01253483127604947,301822467.9922029,0.01213410243632992
k14,COMP,ITGA5,k12,2,0.005208333333333333,0.183045272076756,70.2893844774743,0.01148838242106162,0.003957568577539459,393,0.4717887154861945,454.1379333779889,378296.8985038647,0.28311439015874,0.2701159084964098,83.12780157554967,0.003252526383049251,26590256.14557422,0.001069002231758915
k14,COMP,ITGA5,k14,2,0.005208333333333333,0.183045272076756,70.2893844774743,0.01148838242106162,0.003957568577539459,165,0.4296875,372.666912194242,143104.0942825889,0.2323244939999264,0.1021808335980912,68.21491633659957,0.00266903263285079,10058698.70332962,0.0004043876562745939
k14,COMP,ITGA5,k15,2,0.005208333333333333,0.183045272076756,70.2893844774743,0.01148838242106162,0.003957568577539459,511,0.4518125552608311,777.2744565196102,879097.4103236792,0.4845611158413337,0.627703257905499,142.2764143719447,0.005566823405161582,61791215.86739308,0.00248417868950595
k15,COMP,ITGA5,k12,38,0.03359858532272325,15.33786735567433,17347.12797926767,0.9626431958953588,0.9767114780085518,393,0.4717887154861945,454.1379333779889,378296.8985038647,0.28311439015874,0.2701159084964098,6965.507383331658,0.272538141346375,6562364712.506572,0.2638253082211512
k15,COMP,ITGA5,k14,38,0.03359858532272325,15.33786735567433,17347.12797926767,0.9626431958953588,0.9767114780085518,165,0.4296875,372.666912194242,143104.0942825889,0.2323244939999264,0.1021808335980912,5715.915667084016,0.2236455933888612,2482445037.877256,0.09980119300773754
k15,COMP,ITGA5,k15,38,0.03359858532272325,15.33786735567433,17347.12797926767,0.9626431958953588,0.9767114780085518,511,0.4518125552608311,777.2744565196102,879097.4103236792,0.4845611158413337,0.627703257905499,11921.73251305163,0.4664594611601226,15249815283.12764,0.6130849767796631
k12,CP,SLC40A1,k12,325,0.39015606242497,64.35041866547283,53603.89874833886,0.5704913469333869,0.5891212254142671,380,0.4561824729891957,72.97191781719016,60785.6075417194,0.4301653585999027,0.482197908892301,4695.773462358663,0.2454056148317419,3258345552.02259,0.2840730229788295
k12,CP,SLC40A1,k14,325,0.39015606242497,64.35041866547283,53603.89874833886,0.5704913469333869,0.5891212254142671,153,0.3984375,58.97489034354015,22646.35789191942,0.3476536674912862,0.1796482236689891,3795.058884357159,0.1983334090334357,1213933075.457093,0.1058345816713712
k12,CP,SLC40A1,k15,325,0.39015606242497,64.35041866547283,53603.89874833886,0.5704913469333869,0.5891212254142671,315,0.2785145888594164,37.6900915996277,42627.49359917892,0.2221809739088111,0.3381538674387098,2425.373173976063,0.1267523230682093,2284999850.78585,0.1992136207640664
k14,CP,SLC40A1,k12,107,0.2786458333333333,23.30494285424686,8949.098056030793,0.2066073308433417,0.09835298805172588,380,0.4561824729891957,72.97191781719016,60785.6075417194,0.4301653585999027,0.482197908892301,1700.606374694415,0.08887531656159484,543976362.2862518,0.04742560517185168
k14,CP,SLC40A1,k14,107,0.2786458333333333,23.30494285424686,8949.098056030793,0.2066073308433417,0.09835298805172588,153,0.3984375,58.97489034354015,22646.35789191942,0.3476536674912862,0.1796482236689891,1374.406449291678,0.07182779629827328,202664477.3867536,0.01766893959602987
k14,CP,SLC40A1,k15,107,0.2786458333333333,23.30494285424686,8949.098056030793,0.2066073308433417,0.09835298805172588,315,0.2785145888594164,37.6900915996277,42627.49359917892,0.2221809739088111,0.3381538674387098,878.365430900653,0.04590421798347361,381477620.1018772,0.03325844328384432
k15,CP,SLC40A1,k12,176,0.1556145004420867,25.14287637009474,28436.59317457714,0.2229013222232713,0.3125257865340069,380,0.4561824729891957,72.97191781719016,60785.6075417194,0.4301653585999027,0.482197908892301,1834.723908166326,0.09588442720656597,1728535592.533383,0.1506992807416198
k15,CP,SLC40A1,k14,176,0.1556145004420867,25.14287637009474,28436.59317457714,0.2229013222232713,0.3125257865340069,153,0.3984375,58.97489034354015,22646.35789191942,0.3476536674912862,0.1796482236689891,1482.798376847524,0.0774924621595772,643985266.2583869,0.05614470240158803
k15,CP,SLC40A1,k15,176,0.1556145004420867,25.14287637009474,28436.59317457714,0.2229013222232713,0.3125257865340069,315,0.2785145888594164,37.6900915996277,42627.49359917892,0.2221809739088111,0.3381538674387098,947.6373134669855,0.04952443285712813,1212180693.531742,0.1056818033907991
k12,JAG1,NOTCH3,k12,451,0.5414165666266506,124.5573638042573,103756.2840489463,0.338003529333296,0.3279787018856398,427,0.5126050420168067,92.49001574494085,77044.18311553572,0.7088764342446734,0.6711710713685136,11520.31253940408,0.2396027366359017,7993818147.654558,0.2201298167306392
k12,JAG1,NOTCH3,k14,451,0.5414165666266506,124.5573638042573,103756.2840489463,0.338003529333296,0.3279787018856398,36,0.09375,6.979256765408348,2680.034597916806,0.05349151051270422,0.02334714471164003,869.3178240122915,0.01808031934266313,278070431.0024597,0.007657366215259877
k12,JAG1,NOTCH3,k15,451,0.5414165666266506,124.5573638042573,103756.2840489463,0.338003529333296,0.3279787018856398,219,0.1936339522546419,31.00482886599492,35066.46144744026,0.2376320552426224,0.3054817839198463,3861.879748750467,0.08032047335473112,3638365734.532036,0.1001915189397407
k14,JAG1,NOTCH3,k12,206,0.5364583333333334,84.75900881789893,32547.45938607319,0.2300052220779467,0.1028841151836555,427,0.5126050420168067,92.49001574494085,77044.18311553572,0.7088764342446734,0.6711710713685136,7839.362060093053,0.1630452816842691,2507592420.886085,0.0690528418146156
k14,JAG1,NOTCH3,k14,206,0.5364583333333334,84.75900881789893,32547.45938607319,0.2300052220779467,0.1028841151836555,36,0.09375,6.979256765408348,2680.034597916806,0.05349151051270422,0.02334714471164003,591.5548857216269,0.01230332675475935,87228317.22896822,0.002402050325721846
k14,JAG1,NOTCH3,k15,206,0.5364583333333334,84.75900881789893,32547.45938607319,0.2300052220779467,0.1028841151836555,219,0.1936339522546419,31.00482886599492,35066.46144744026,0.2376320552426224,0.3054817839198463,2627.938563250311,0.05465661363891825,1141324229.773863,0.03142922304331802
k15,JAG1,NOTCH3,k12,565,0.4995579133510168,159.1926901380574,180046.9325461429,0.4319912485887573,0.5691371829307046,427,0.5126050420168067,92.49001574494085,77044.18311553572,0.7088764342446734,0.6711710713685136,14723.73441734842,0.3062284159245026,13871568840.47554,0.3819884128232587
k15,JAG1,NOTCH3,k14,565,0.4995579133510168,159.1926901380574,180046.9325461429,0.4319912485887573,0.5691371829307046,36,0.09375,6.979256765408348,2680.034597916806,0.05349151051270422,0.02334714471164003,1111.046659649592,0.02310786441528173,482532008.4724563,0.01328772817065831
k15,JAG1,NOTCH3,k15,565,0.4995579133510168,159.1926901380574,180046.9325461429,0.4319912485887573,0.5691371829307046,219,0.1936339522546419,31.00482886599492,35066.46144744026,0.2376320552426224,0.3054817839198463,4935.742114447827,0.102654968248973,6313608818.859197,0.1738610419367876
k12,JAG1,CD46,k12,451,0.5414165666266506,124.5573638042573,103756.2840489463,0.338003529333296,0.3279787018856398,718,0.8619447779111644,91.09134809923812,75879.09296666535,0.2851810502896847,0.2983921069908637,11346.09818461704,0.09639220149688958,7872932723.225735,0.0978662559037844
k12,JAG1,CD46,k14,451,0.5414165666266506,124.5573638042573,103756.2840489463,0.338003529333296,0.3279787018856398,328,0.8541666666666666,106.8552553556052,41032.41805655241,0.3345333512693817,0.1613586720679893,13309.60891572493,0.1130734534087462,4257371223.090765,0.05292220780284979
k12,JAG1,CD46,k15,451,0.5414165666266506,124.5573638042573,103756.2840489463,0.338003529333296,0.3279787018856398,765,0.6763925729442971,121.4692483582706,137381.7198932041,0.3802855984409337,0.540249220941147,15129.8893587908,0.1285378744276602,14254216752.37206,0.1771902381790056
k14,JAG1,CD46,k12,206,0.5364583333333334,84.75900881789893,32547.45938607319,0.2300052220779467,0.1028841151836555,718,0.8619447779111644,91.09134809923812,75879.09296666535,0.2851810502896847,0.2983921069908637,7720.812376777624,0.065593130804301,2469671696.584612,0.03069980790554167
k14,JAG1,CD46,k14,206,0.5364583333333334,84.75900881789893,32547.45938607319,0.2300052220779467,0.1028841151836555,328,0.8541666666666666,106.8552553556052,41032.41805655241,0.3345333512693817,0.1613586720679893,9056.945530924586,0.07694441775119387,1335500960.208016,0.01660124420292471
k14,JAG1,CD46,k15,206,0.5364583333333334,84.75900881789893,32547.45938607319,0.2300052220779467,0.1028841151836555,765,0.6763925729442971,121.4692483582706,137381.7198932041,0.3802855984409337,0.540249220941147,10295.61309270222,0.08746767352245181,4471425948.612944,0.05558306307518911
k15,JAG1,CD46,k12,565,0.4995579133510168,159.1926901380574,180046.9325461429,0.4319912485887573,0.5691371829307046,718,0.8619447779111644,91.09134809923812,75879.09296666535,0.2851810502896847,0.2983921069908637,14501.07675221994,0.123195717988494,13661797933.03171,0.1698260431815375
k15,JAG1,CD46,k14,565,0.4995579133510168,159.1926901380574,180046.9325461429,0.4319912485887573,0.5691371829307046,328,0.8541666666666666,106.8552553556052,41032.41805655241,0.3345333512693817,0.1613586720679893,17010.57555544786,0.1445154801094415,7387761006.033228,0.09183522006221483
k15,JAG1,CD46,k15,565,0.4995579133510168,159.1926901380574,180046.9325461429,0.4319912485887573,0.5691371829307046,765,0.6763925729442971,121.4692483582706,137381.7198932041,0.3802855984409337,0.540249220941147,19337.01641520092,0.1642800504908217,24735157254.68482,0.3074759196869523
k12,JAG1,NOTCH2,k12,451,0.5414165666266506,124.5573638042573,103756.2840489463,0.338003529333296,0.3279787018856398,603,0.723889555822329,71.46171056955453,59527.60490443892,0.5312311231549631,0.5485636594962288,8901.08228148654,0.1795579945180683,6176363083.218414,0.1799171969432092
k12,JAG1,NOTCH2,k14,451,0.5414165666266506,124.5573638042573,103756.2840489463,0.338003529333296,0.3279787018856398,158,0.4114583333333333,29.89584279255452,11480.00363234094,0.2222393225375594,0.1057914695828345,3723.747366947096,0.0751176753743358,1191122517.760102,0.03469734886435222
k12,JAG1,NOTCH2,k15,451,0.5414165666266506,124.5573638042573,103756.2840489463,0.338003529333296,0.3279787018856398,334,0.2953138815207781,33.16338762708963,37507.79140623836,0.2465295543074775,0.3456448709209368,4130.744137649007,0.08332785944089185,3891669059.194295,0.1133641560780784
k14,JAG1,NOTCH2,k12,206,0.5364583333333334,84.75900881789893,32547.45938607319,0.2300052220779467,0.1028841151836555,603,0.723889555822329,71.46171056955453,59527.60490443892,0.5312311231549631,0.5485636594962288,6057.023756307013,0.1221859324559743,1937472302.977437,0.05643848672917756
k14,JAG1,NOTCH2,k14,206,0.5364583333333334,84.75900881789893,32547.45938607319,0.2300052220779467,0.1028841151836555,158,0.4114583333333333,29.89584279255452,11480.00363234094,0.2222393225375594,0.1057914695828345,2533.942002872649,0.05111620473470378,373644951.9755893,0.01088426174200853
k14,JAG1,NOTCH2,k15,206,0.5364583333333334,84.75900881789893,32547.45938607319,0.2300052220779467,0.1028841151836555,334,0.2953138815207781,33.16338762708963,37507.79140623836,0.2465295543074775,0.3456448709209368,2810.89586431589,0.05670308488726858,1220783317.455848,0.03556136671246939
k15,JAG1,NOTCH2,k12,565,0.4995579133510168,159.1926901380574,180046.9325461429,0.4319912485887573,0.5691371829307046,603,0.723889555822329,71.46171056955453,59527.60490443892,0.5312311231549631,0.5485636594962288,11376.18194743464,0.2294871961809204,10717762664.86296,0.3122079758238419
k15,JAG1,NOTCH2,k14,565,0.4995579133510168,159.1926901380574,180046.9325461429,0.4319912485887573,0.5691371829307046,158,0.4114583333333333,29.89584279255452,11480.00363234094,0.2222393225375594,0.1057914695828345,4759.199638091209,0.09600544242851984,2066939439.621564,0.06020985897647377
k15,JAG1,NOTCH2,k15,565,0.4995579133510168,159.1926901380574,180046.9325461429,0.4319912485887573,0.5691371829307046,334,0.2953138815207781,33.16338762708963,37507.79140623836,0.2465295543074775,0.3456448709209368,5279.368890447566,0.1064986099793171,6753162789.273798,0.196719348130389
k12,PROS1,TYRO3,k12,579,0.695078031212485,58.16096543535807,48448.08420765327,0.3804296654252037,0.3656291177450117,185,0.2220888355342137,11.63864624756639,9694.9923242228,0.6779118755184417,0.6763710718988398,676.9149021190685,0.2578977879912531,469703804.5164983,0.2473009582866207
k12,PROS1,TYRO3,k14,579,0.695078031212485,58.16096543535807,48448.08420765327,0.3804296654252037,0.3656291177450117,17,0.04427083333333334,2.16235700248289,830.3450889534296,0.1259499996745863,0.05792901934106391,125.7647708803118,0.04791511623650738,40228628.79102711,0.02118053623350692
k12,PROS1,TYRO3,k15,579,0.695078031212485,58.16096543535807,48448.08420765327,0.3804296654252037,0.3656291177450117,42,0.03713527851458886,3.367373153838889,3808.499036991783,0.1961381248069719,0.2656999087600963,195.8496736083763,0.07461676119744318,184514482.0489443,0.09714762322488411
k14,PROS1,TYRO3,k12,173,0.4505208333333333,30.88599019664344,11860.22023551108,0.2020246195860426,0.08950698323560191,185,0.2220888355342137,11.63864624756639,9694.9923242228,0.6779118755184417,0.6763710718988398,359.4711139045364,0.1369548887644739,114984744.1468719,0.06053993419349555
k14,PROS1,TYRO3,k14,173,0.4505208333333333,30.88599019664344,11860.22023551108,0.2020246195860426,0.08950698323560191,17,0.04427083333333334,2.16235700248289,830.3450889534296,0.1259499996745863,0.05792901934106391,66.78653718032983,0.02544500077112049,9848075.626462715,0.005185051763015466
k14,PROS1,TYRO3,k15,173,0.4505208333333333,30.88599019664344,11860.22023551108,0.2020246195860426,0.08950698323560191,42,0.03713527851458886,3.367373153838889,3808.499036991783,0.1961381248069719,0.2656999087600963,104.0046542179082,0.03962473005044825,45169637.34545442,0.0237819972790909
k15,PROS1,TYRO3,k12,467,0.4129089301503094,63.83535277145054,72197.78398451056,0.4175457149887538,0.5448638990193866,185,0.2220888355342137,11.63864624756639,9694.9923242228,0.6779118755184417,0.6763710718988398,742.9570889955194,0.2830591987627147,699956961.5557257,0.3685301794187237
k15,PROS1,TYRO3,k14,467,0.4129089301503094,63.83535277145054,72197.78398451056,0.4175457149887538,0.5448638990193866,17,0.04427083333333334,2.16235700248289,830.3450889534296,0.1259499996745863,0.05792901934106391,138.0348220713116,0.05258988266695843,59949075.36485892,0.03156343134454154
k15,PROS1,TYRO3,k15,467,0.4129089301503094,63.83535277145054,72197.78398451056,0.4175457149887538,0.5448638990193866,42,0.03713527851458886,3.367373153838889,3808.499036991783,0.1961381248069719,0.2656999087600963,214.9574531884175,0.0818966335590805,274965190.7779493,0.1447702882561213
k12,PROS1,MERTK,k12,579,0.695078031212485,58.16096543535807,48448.08420765327,0.3804296654252037,0.3656291177450117,140,0.1680672268907563,7.922209357496304,6599.200394794421,0.3251840594598072,0.3349799047458398,460.7633446130128,0.123709662941904,319718616.4301788,0.1224784070345295
k12,PROS1,MERTK,k14,579,0.695078031212485,58.16096543535807,48448.08420765327,0.3804296654252037,0.3656291177450117,43,0.1119791666666667,7.352848883726146,2823.49397135084,0.3018134387400523,0.1433224762078197,427.6487897778076,0.1148187855207083,136792873.6838069,0.05240287052889553
k12,PROS1,MERTK,k15,579,0.695078031212485,58.16096543535807,48448.08420765327,0.3804296654252037,0.3656291177450117,99,0.08753315649867374,9.087173322823482,10277.59302811336,0.3730025018001405,0.5216976190463406,528.5187735338445,0.1419012169625914,497929692.4780262,0.1907478401815867
k14,PROS1,MERTK,k12,173,0.4505208333333333,30.88599019664344,11860.22023551108,0.2020246195860426,0.08950698323560191,140,0.1680672268907563,7.922209357496304,6599.200394794421,0.3251840594598072,0.3349799047458398,244.6852805513878,0.06569518590781262,78267970.06053352,0.02998304071834941
k14,PROS1,MERTK,k14,173,0.4505208333333333,30.88599019664344,11860.22023551108,0.2020246195860426,0.08950698323560191,43,0.1119791666666667,7.352848883726146,2823.49397135084,0.3018134387400523,0.1433224762078197,227.1000185401664,0.06097374514741445,33487260.33385878,0.01282836247521827
k14,PROS1,MERTK,k15,173,0.4505208333333333,30.88599019664344,11860.22023551108,0.2020246195860426,0.08950698323560191,99,0.08753315649867374,9.087173322823482,10277.59302811336,0.3730025018001405,0.5216976190463406,280.6663461639259,0.07535568853081556,121894516.8043777,0.04669558004203424
k15,PROS1,MERTK,k12,467,0.4129089301503094,63.83535277145054,72197.78398451056,0.4175457149887538,0.5448638990193866,140,0.1680672268907563,7.922209357496304,6599.200394794421,0.3251840594598072,0.3349799047458398,505.7170290650631,0.1357792106100906,476447644.5738645,0.182518456992961
k15,PROS1,MERTK,k14,467,0.4129089301503094,63.83535277145054,72197.78398451056,0.4175457149887538,0.5448638990193866,43,0.1119791666666667,7.352848883726146,2823.49397135084,0.3018134387400523,0.1433224762078197,469.3717023678249,0.1260209080719296,203850007.8251558,0.07809124320370589
k15,PROS1,MERTK,k15,467,0.4129089301503094,63.83535277145054,72197.78398451056,0.4175457149887538,0.5448638990193866,99,0.08753315649867374,9.087173322823482,10277.59302811336,0.3730025018001405,0.5216976190463406,580.0829147577514,0.1557455963067336,742019441.3244401,0.2842541988227197
k12,VWF,TNFRSF11B,k12,19,0.02280912364945979,0.9993939257996124,832.4951401910771,0.02428842155678314,0.01899310301702355,364,0.4369747899159664,40.30241695814935,33571.91332613841,0.4166472056374724,0.447749771733656,40.27799070301775,0.01011970297097864,27948454.69092629,0.00850415754038611
k12,VWF,TNFRSF11B,k14,19,0.02280912364945979,0.9993939257996124,832.4951401910771,0.02428842155678314,0.01899310301702355,145,0.3776041666666667,30.00359346689628,11521.37989128817,0.3101777590670604,0.1536610429756042,29.98540906297708,0.007533728169759077,9591492.767792603,0.002918500018938934
k12,VWF,TNFRSF11B,k15,19,0.02280912364945979,0.9993939257996124,832.4951401910771,0.02428842155678314,0.01899310301702355,240,0.2122015915119363,26.42430820624446,29885.89258126248,0.2731750352954672,0.3985891852907398,26.40829311477757,0.006634990416045421,24879860.33417358,0.007570445457698511
k14,VWF,TNFRSF11B,k12,13,0.03385416666666666,3.223442265140688,1237.801829814024,0.07833980433395918,0.02824004193336431,364,0.4369747899159664,40.30241695814935,33571.91332613841,0.4166472056374724,0.447749771733656,129.9125142102214,0.03264006056593045,41555375.74545195,0.01264447232941274
k14,VWF,TNFRSF11B,k14,13,0.03385416666666666,3.223442265140688,1237.801829814024,0.07833980433395918,0.02824004193336431,145,0.3776041666666667,30.00359346689628,11521.37989128817,0.3101777590670604,0.1536610429756042,96.71485128729249,0.02429926495405944,14261185.111419,0.004339394297155557
k14,VWF,TNFRSF11B,k15,13,0.03385416666666666,3.223442265140688,1237.801829814024,0.07833980433395918,0.02824004193336431,240,0.2122015915119363,26.42430820624446,29885.89258126248,0.2731750352954672,0.3985891852907398,85.17723189911231,0.0214004788139693,36992812.52271207,0.01125617530679601
k15,VWF,TNFRSF11B,k12,154,0.1361626878868258,36.92409151134619,41761.14749933254,0.8973717741092577,0.9527668550496121,364,0.4369747899159664,40.30241695814935,33571.91332613841,0.4166472056374724,0.447749771733656,1488.130131891137,0.3738874421005633,1402001624.247674,0.4266011418638571
k15,VWF,TNFRSF11B,k14,154,0.1361626878868258,36.92409151134619,41761.14749933254,0.8973717741092577,0.9527668550496121,145,0.3776041666666667,30.00359346689628,11521.37989128817,0.3101777590670604,0.1536610429756042,1107.855430840907,0.2783447659432419,481146045.0359293,0.1464031486595097
k15,VWF,TNFRSF11B,k15,154,0.1361626878868258,36.92409151134619,41761.14749933254,0.8973717741092577,0.9527668550496121,240,0.2122015915119363,26.42430820624446,29885.89258126248,0.2731750352954672,0.3985891852907398,975.6935743313866,0.2451395660654525,1248069168.235311,0.3797625645262453
k12,VWF,ITGA2B,k12,19,0.02280912364945979,0.9993939257996124,832.4951401910771,0.02428842155678314,0.01899310301702355,25,0.03001200480192077,1.296104579511304,1079.655114732916,0.2131584348797975,0.1839040705388013,1.295319043964658,0.00517728192474463,898807.6360975925,0.003492908956993419
k12,VWF,ITGA2B,k14,19,0.02280912364945979,0.9993939257996124,832.4951401910771,0.02428842155678314,0.01899310301702355,5,0.01302083333333333,0.8300223680262536,318.7285893220814,0.136506167542753,0.05429093436742614,0.8295193128832483,0.003315519342379254,265340.0016505904,0.001031153309330989
k12,VWF,ITGA2B,k15,19,0.02280912364945979,0.9993939257996124,832.4951401910771,0.02428842155678314,0.01899310301702355,46,0.04067197170645447,3.954348264443577,4472.367887085686,0.6503353975774494,0.7618049950937725,3.951951635981151,0.01579562028965925,3723224.531145469,0.01446904075069914
k14,VWF,ITGA2B,k12,13,0.03385416666666666,3.223442265140688,1237.801829814024,0.07833980433395918,0.02824004193336431,25,0.03001200480192077,1.296104579511304,1079.655114732916,0.2131584348797975,0.1839040705388013,4.177918281639137,0.01669879008061632,1336399.076584474,0.005193458663732136
k14,VWF,ITGA2B,k14,13,0.03385416666666666,3.223442265140688,1237.801829814024,0.07833980433395918,0.02824004193336431,5,0.01302083333333333,0.8300223680262536,318.7285893220814,0.136506167542753,0.05429093436742614,2.675529182107985,0.01069386645567792,394522.831076915,0.001533178263137644
k14,VWF,ITGA2B,k15,13,0.03385416666666666,3.223442265140688,1237.801829814024,0.07833980433395918,0.02824004193336431,46,0.04067197170645447,3.954348264443577,4472.367887085686,0.6503353975774494,0.7618049950937725,12.74661332669315,0.05094714779766494,5535905.154236143,0.02151340500649453
k15,VWF,ITGA2B,k12,154,0.1361626878868258,36.92409151134619,41761.14749933254,0.8973717741092577,0.9527668550496121,25,0.03001200480192077,1.296104579511304,1079.655114732916,0.2131584348797975,0.1839040705388013,47.85748410215027,0.1912823628744366,45087636.49477011,0.1752177029180757
